city,latitude,longitude,time,weather_code,rain,temperature_2m,cloud_cover
San Francisco,37.77493,-122.41942,2025-07-07T07:00,0,0.0,14.1,6
San Francisco,37.77493,-122.41942,2025-07-07T08:00,0,0.0,13.8,6
San Francisco,37.77493,-122.41942,2025-07-07T09:00,0,0.0,13.6,6
San Francisco,37.77493,-122.41942,2025-07-07T10:00,0,0.0,13.4,6
San Francisco,37.77493,-122.41942,2025-07-07T11:00,0,0.0,13.2,6
San Francisco,37.77493,-122.41942,2025-07-07T12:00,0,0.0,12.9,6
San Francisco,37.77493,-122.41942,2025-07-07T13:00,0,0.0,12.7,10
San Francisco,37.77493,-122.41942,2025-07-07T14:00,1,0.0,12.5,24
San Francisco,37.77493,-122.41942,2025-07-07T15:00,1,0.0,12.4,45
San Francisco,37.77493,-122.41942,2025-07-07T16:00,2,0.0,12.3,51
San Francisco,37.77493,-122.41942,2025-07-07T17:00,2,0.0,12.8,61
San Francisco,37.77493,-122.41942,2025-07-07T18:00,2,0.0,14.1,56
San Francisco,37.77493,-122.41942,2025-07-07T19:00,0,0.0,16.1,12
San Francisco,37.77493,-122.41942,2025-07-07T20:00,0,0.0,18.3,5
San Francisco,37.77493,-122.41942,2025-07-07T21:00,0,0.0,19.7,0
San Francisco,37.77493,-122.41942,2025-07-07T22:00,0,0.0,20.3,0
San Francisco,37.77493,-122.41942,2025-07-07T23:00,0,0.0,20.4,0
San Francisco,37.77493,-122.41942,2025-07-08T00:00,0,0.0,20.7,0
San Francisco,37.77493,-122.41942,2025-07-08T01:00,0,0.0,20.8,0
San Francisco,37.77493,-122.41942,2025-07-08T02:00,0,0.0,20.3,0
San Francisco,37.77493,-122.41942,2025-07-08T03:00,0,0.0,18.9,0
San Francisco,37.77493,-122.41942,2025-07-08T04:00,0,0.0,17.8,0
San Francisco,37.77493,-122.41942,2025-07-08T05:00,0,0.0,17.0,0
San Francisco,37.77493,-122.41942,2025-07-08T06:00,0,0.0,16.2,0
San Francisco,37.77493,-122.41942,2025-07-08T07:00,0,0.0,15.3,0
San Francisco,37.77493,-122.41942,2025-07-08T08:00,0,0.0,14.9,5
San Francisco,37.77493,-122.41942,2025-07-08T09:00,1,0.0,14.8,26
San Francisco,37.77493,-122.41942,2025-07-08T10:00,1,0.0,14.6,21
San Francisco,37.77493,-122.41942,2025-07-08T11:00,0,0.0,14.4,17
San Francisco,37.77493,-122.41942,2025-07-08T12:00,1,0.0,14.2,26
San Francisco,37.77493,-122.41942,2025-07-08T13:00,1,0.0,14.0,32
San Francisco,37.77493,-122.41942,2025-07-08T14:00,0,0.0,13.8,10
San Francisco,37.77493,-122.41942,2025-07-08T15:00,0,0.0,13.6,0
San Francisco,37.77493,-122.41942,2025-07-08T16:00,0,0.0,13.4,0
San Francisco,37.77493,-122.41942,2025-07-08T17:00,0,0.0,14.0,0
San Francisco,37.77493,-122.41942,2025-07-08T18:00,0,0.0,15.5,0
San Francisco,37.77493,-122.41942,2025-07-08T19:00,0,0.0,17.2,6
San Francisco,37.77493,-122.41942,2025-07-08T20:00,0,0.0,18.9,0
San Francisco,37.77493,-122.41942,2025-07-08T21:00,0,0.0,20.0,1
San Francisco,37.77493,-122.41942,2025-07-08T22:00,0,0.0,20.7,1
San Francisco,37.77493,-122.41942,2025-07-08T23:00,0,0.0,20.9,0
